"Model","WT1800"
"Comment",""
"Version","1.01"
"Date","2024/12/05"
"Time","10:31:22"

"<Settings>"
"Measurement Mode","Normal Mode"
"Sigma","SigmaA"
"Sigma Wiring","3P4W"
"Delta Measure Type","Star->Delta"
"Delta Measure Mode","RMS"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"Module","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A"
"Wiring","1P2W","SigmaA(3P4W)","SigmaA(3P4W)","SigmaA(3P4W)","1P2W","1P2W"
"Voltage Range","1.5V","600V","600V","600V","1.5V","1.5V"
"Terminal","Direct","Direct","Direct","Direct","Sensor","Direct"
"Current Range","    10mA","Auto","Auto","Auto","100mV","    10mA"
"Sensor Ratio","100.0000","10.0000","100.0000","10.0000","100.0000","10.0000"
"Line Filter","Off","Off","Off","Off","Off","Off"
"Frequency Filter","Off","Off","Off","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","2000.0001","1000.0000","1000.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Sync Source","I1","I2","I3","I4","I5","I6"
"WP Type","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge"
"q Mode","dc","dc","dc","dc","dc","dc"
"Null U","Off","Off","Off","Off","Off","Off"
"Null I","Off","Off","Off","Off","Off","Off"
"Element Independent","On"
"Average","Off"
"F1(EFF)","P(E3)/P(E4)*100","Unit","%"
"F2(P-loss)","Off"
"F3(U-ripple)","Off"
"F4(I-ripple)","Off"
"F5(D-UrmsR)","Off"
"F6(D-UrmsS)","Off"
"F7(D-UrmsT)","Off"
"F8(D-UmnR)","Off"
"F9(D-UmnS)","Off"
"F10(D-UmnT)","Off"
"F11(PhiU3-U2)","Off"
"F12(PhiI1-I2)","Off"
"F13(PhiI2-I3)","Off"
"F14(PhiI3-I1)","Off"
"F15(Pp-p)","Off"
"F16(F16)","Off"
"F17(F17)","Off"
"F18(F18)","Off"
"F19(F19)","Off"
"F20(F20)","Off"
"Evt1(Ev1)","Off"
"Evt2(Ev2)","Off"
"Evt3(Ev3)","Off"
"Evt4(Ev4)","Off"
"Evt5(Ev5)","Off"
"Evt6(Ev6)","Off"
"Evt7(Ev7)","Off"
"Evt8(Ev8)","Off"
"S Formula","Urms X Irms"
"S,Q Formula","Type 1"
"PC Formula","IEC76(1976)","0.5000","0.5000"
"Phase Angle","180 degree"
"Update Rate","100ms"
"Crest Factor","3"
"eta1 Formula","P3/P4*100"
"eta2 Formula","P4/P3*100"
"eta3 Formula","Off"
"eta4 Formula","Off"

"<Settings (Harmonics)>"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"PLL Source","U4","U4","U4","U4","U4","U4"
"Order","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40"
"THD Formula","Total","Total","Total","Total","Total","Total"

"Store No.","Date","Time","Urms-E2[V]","Irms-E2[A]","P-E2[W]","S-E2[VA]","Q-E2[var]","PF-E2","Urms-E3[V]","Irms-E3[A]","P-E3[W]","S-E3[VA]","Q-E3[var]","PF-E3","Urms-E4[V]","Irms-E4[A]","P-E4[W]","S-E4[VA]","Q-E4[var]","PF-E4","Urms-SigA[V]","Irms-SigA[A]","P-SigA[W]","S-SigA[VA]","Q-SigA[var]","PF-SigA"
   54,2024/12/05,10:29:24,207.28E+00,10.930E+00,2.0309E+03,2.2657E+03,1.0045E+03,0.8964E+00,207.46E+00,10.600E+00,2.0029E+03,2.1991E+03,908.11E+00,0.9108E+00,207.30E+00,10.492E+00,1.9837E+03,2.1749E+03,891.65E+00,0.9121E+00,207.35E+00,10.674E+00,6.0174E+03,6.6397E+03,2.8042E+03,0.9063E+00
   55,2024/12/05,10:29:25,207.38E+00,10.940E+00,2.0338E+03,2.2687E+03,1.0053E+03,0.8965E+00,207.45E+00,10.607E+00,2.0041E+03,2.2003E+03,908.30E+00,0.9108E+00,207.34E+00,10.501E+00,1.9867E+03,2.1773E+03,890.98E+00,0.9124E+00,207.39E+00,10.682E+00,6.0245E+03,6.6463E+03,2.8045E+03,0.9065E+00
   56,2024/12/05,10:29:25,207.35E+00,10.936E+00,2.0329E+03,2.2676E+03,1.0047E+03,0.8965E+00,207.46E+00,10.614E+00,2.0049E+03,2.2019E+03,910.32E+00,0.9105E+00,207.43E+00,10.506E+00,1.9887E+03,2.1792E+03,890.98E+00,0.9126E+00,207.41E+00,10.685E+00,6.0266E+03,6.6488E+03,2.8060E+03,0.9064E+00
   57,2024/12/05,10:29:25,207.43E+00,10.922E+00,2.0312E+03,2.2655E+03,1.0033E+03,0.8966E+00,207.46E+00,10.616E+00,2.0052E+03,2.2024E+03,910.81E+00,0.9105E+00,207.41E+00,10.507E+00,1.9891E+03,2.1794E+03,890.52E+00,0.9127E+00,207.43E+00,10.682E+00,6.0255E+03,6.6472E+03,2.8047E+03,0.9065E+00
   58,2024/12/05,10:29:25,207.41E+00,10.915E+00,2.0302E+03,2.2638E+03,1.0017E+03,0.8968E+00,207.46E+00,10.609E+00,2.0038E+03,2.2009E+03,910.37E+00,0.9104E+00,207.30E+00,10.501E+00,1.9859E+03,2.1768E+03,891.50E+00,0.9123E+00,207.39E+00,10.675E+00,6.0199E+03,6.6416E+03,2.8036E+03,0.9064E+00
   59,2024/12/05,10:29:25,207.39E+00,10.925E+00,2.0308E+03,2.2657E+03,1.0047E+03,0.8963E+00,207.52E+00,10.610E+00,2.0056E+03,2.2018E+03,908.44E+00,0.9109E+00,207.43E+00,10.512E+00,1.9899E+03,2.1806E+03,891.62E+00,0.9126E+00,207.44E+00,10.682E+00,6.0263E+03,6.6480E+03,2.8047E+03,0.9065E+00
   60,2024/12/05,10:29:25,207.39E+00,10.936E+00,2.0338E+03,2.2681E+03,1.0041E+03,0.8967E+00,207.46E+00,10.604E+00,2.0031E+03,2.1999E+03,909.38E+00,0.9106E+00,207.29E+00,10.495E+00,1.9848E+03,2.1755E+03,890.73E+00,0.9123E+00,207.38E+00,10.678E+00,6.0217E+03,6.6435E+03,2.8042E+03,0.9064E+00
   61,2024/12/05,10:29:25,207.37E+00,10.932E+00,2.0331E+03,2.2670E+03,1.0029E+03,0.8968E+00,207.46E+00,10.616E+00,2.0055E+03,2.2023E+03,910.01E+00,0.9106E+00,207.33E+00,10.498E+00,1.9859E+03,2.1765E+03,890.53E+00,0.9125E+00,207.39E+00,10.682E+00,6.0246E+03,6.6458E+03,2.8035E+03,0.9065E+00
   62,2024/12/05,10:29:25,207.37E+00,10.922E+00,2.0302E+03,2.2649E+03,1.0040E+03,0.8964E+00,207.51E+00,10.618E+00,2.0062E+03,2.2033E+03,910.86E+00,0.9105E+00,207.34E+00,10.502E+00,1.9870E+03,2.1775E+03,890.70E+00,0.9125E+00,207.41E+00,10.680E+00,6.0233E+03,6.6456E+03,2.8056E+03,0.9064E+00
   63,2024/12/05,10:29:25,207.42E+00,10.919E+00,2.0309E+03,2.2648E+03,1.0025E+03,0.8967E+00,207.47E+00,10.613E+00,2.0045E+03,2.2019E+03,911.29E+00,0.9103E+00,207.37E+00,10.501E+00,1.9870E+03,2.1777E+03,891.14E+00,0.9124E+00,207.42E+00,10.678E+00,6.0224E+03,6.6444E+03,2.8049E+03,0.9064E+00
   64,2024/12/05,10:29:25,207.36E+00,10.916E+00,2.0304E+03,2.2636E+03,1.0007E+03,0.8970E+00,207.46E+00,10.605E+00,2.0038E+03,2.2001E+03,908.42E+00,0.9108E+00,207.42E+00,10.511E+00,1.9892E+03,2.1802E+03,892.42E+00,0.9124E+00,207.41E+00,10.677E+00,6.0234E+03,6.6439E+03,2.8015E+03,0.9066E+00
   65,2024/12/05,10:29:26,207.37E+00,10.935E+00,2.0327E+03,2.2677E+03,1.0052E+03,0.8964E+00,207.46E+00,10.608E+00,2.0041E+03,2.2007E+03,909.09E+00,0.9107E+00,207.33E+00,10.505E+00,1.9872E+03,2.1780E+03,891.49E+00,0.9124E+00,207.39E+00,10.683E+00,6.0241E+03,6.6464E+03,2.8058E+03,0.9064E+00
   66,2024/12/05,10:29:26,207.45E+00,10.949E+00,2.0361E+03,2.2713E+03,1.0064E+03,0.8965E+00,207.46E+00,10.614E+00,2.0053E+03,2.2020E+03,909.61E+00,0.9107E+00,207.42E+00,10.507E+00,1.9889E+03,2.1793E+03,890.88E+00,0.9126E+00,207.44E+00,10.690E+00,6.0303E+03,6.6526E+03,2.8069E+03,0.9065E+00
   67,2024/12/05,10:29:26,207.28E+00,10.942E+00,2.0322E+03,2.2680E+03,1.0070E+03,0.8960E+00,207.47E+00,10.614E+00,2.0052E+03,2.2021E+03,910.33E+00,0.9106E+00,207.33E+00,10.500E+00,1.9867E+03,2.1770E+03,890.25E+00,0.9126E+00,207.36E+00,10.685E+00,6.0241E+03,6.6472E+03,2.8076E+03,0.9063E+00
   68,2024/12/05,10:29:26,207.41E+00,10.933E+00,2.0333E+03,2.2676E+03,1.0040E+03,0.8966E+00,207.41E+00,10.617E+00,2.0038E+03,2.2019E+03,912.79E+00,0.9100E+00,207.38E+00,10.506E+00,1.9882E+03,2.1788E+03,891.17E+00,0.9125E+00,207.40E+00,10.685E+00,6.0253E+03,6.6483E+03,2.8080E+03,0.9063E+00
   69,2024/12/05,10:29:26,207.41E+00,10.926E+00,2.0311E+03,2.2661E+03,1.0048E+03,0.8963E+00,207.51E+00,10.611E+00,2.0055E+03,2.2019E+03,909.07E+00,0.9108E+00,207.39E+00,10.509E+00,1.9887E+03,2.1795E+03,891.92E+00,0.9124E+00,207.43E+00,10.682E+00,6.0253E+03,6.6475E+03,2.8058E+03,0.9064E+00
   70,2024/12/05,10:29:26,207.46E+00,10.941E+00,2.0357E+03,2.2698E+03,1.0040E+03,0.8969E+00,207.52E+00,10.606E+00,2.0046E+03,2.2008E+03,908.36E+00,0.9108E+00,207.37E+00,10.506E+00,1.9880E+03,2.1786E+03,891.22E+00,0.9125E+00,207.45E+00,10.684E+00,6.0283E+03,6.6493E+03,2.8036E+03,0.9066E+00
   71,2024/12/05,10:29:26,207.41E+00,10.942E+00,2.0330E+03,2.2693E+03,1.0084E+03,0.8958E+00,207.51E+00,10.611E+00,2.0055E+03,2.2019E+03,908.90E+00,0.9108E+00,207.37E+00,10.502E+00,1.9869E+03,2.1777E+03,891.48E+00,0.9124E+00,207.43E+00,10.685E+00,6.0254E+03,6.6489E+03,2.8088E+03,0.9062E+00
   72,2024/12/05,10:29:26,207.38E+00,10.933E+00,2.0329E+03,2.2672E+03,1.0036E+03,0.8967E+00,207.47E+00,10.620E+00,2.0058E+03,2.2033E+03,911.64E+00,0.9104E+00,207.37E+00,10.512E+00,1.9897E+03,2.1800E+03,890.60E+00,0.9127E+00,207.41E+00,10.688E+00,6.0285E+03,6.6504E+03,2.8059E+03,0.9065E+00
   73,2024/12/05,10:29:26,207.35E+00,10.919E+00,2.0298E+03,2.2640E+03,1.0029E+03,0.8965E+00,207.47E+00,10.618E+00,2.0053E+03,2.2029E+03,911.89E+00,0.9103E+00,207.34E+00,10.506E+00,1.9876E+03,2.1783E+03,891.40E+00,0.9124E+00,207.39E+00,10.681E+00,6.0227E+03,6.6453E+03,2.8061E+03,0.9063E+00
   74,2024/12/05,10:29:26,207.42E+00,10.892E+00,2.0258E+03,2.2592E+03,999.98E+00,0.8967E+00,207.42E+00,10.589E+00,1.9993E+03,2.1964E+03,909.40E+00,0.9103E+00,207.38E+00,10.487E+00,1.9843E+03,2.1748E+03,890.24E+00,0.9124E+00,207.41E+00,10.656E+00,6.0094E+03,6.6304E+03,2.7996E+03,0.9063E+00
   75,2024/12/05,10:29:27,207.39E+00,10.919E+00,2.0298E+03,2.2646E+03,1.0041E+03,0.8963E+00,207.46E+00,10.594E+00,2.0019E+03,2.1980E+03,907.32E+00,0.9108E+00,207.38E+00,10.492E+00,1.9852E+03,2.1758E+03,890.68E+00,0.9124E+00,207.41E+00,10.669E+00,6.0169E+03,6.6384E+03,2.8021E+03,0.9064E+00
   76,2024/12/05,10:29:27,207.38E+00,10.923E+00,2.0296E+03,2.2653E+03,1.0060E+03,0.8960E+00,207.46E+00,10.594E+00,2.0013E+03,2.1979E+03,908.78E+00,0.9105E+00,207.30E+00,10.486E+00,1.9828E+03,2.1737E+03,890.64E+00,0.9122E+00,207.38E+00,10.668E+00,6.0138E+03,6.6369E+03,2.8054E+03,0.9061E+00
   77,2024/12/05,10:29:27,207.23E+00,10.913E+00,2.0247E+03,2.2615E+03,1.0076E+03,0.8953E+00,207.51E+00,10.607E+00,2.0042E+03,2.2011E+03,910.11E+00,0.9105E+00,207.41E+00,10.486E+00,1.9851E+03,2.1750E+03,888.91E+00,0.9127E+00,207.38E+00,10.669E+00,6.0139E+03,6.6377E+03,2.8066E+03,0.9060E+00
   78,2024/12/05,10:29:27,207.31E+00,10.911E+00,2.0260E+03,2.2621E+03,1.0061E+03,0.8957E+00,207.40E+00,10.602E+00,2.0013E+03,2.1989E+03,910.95E+00,0.9102E+00,207.35E+00,10.492E+00,1.9849E+03,2.1755E+03,890.61E+00,0.9124E+00,207.36E+00,10.668E+00,6.0122E+03,6.6365E+03,2.8076E+03,0.9059E+00
   79,2024/12/05,10:29:27,207.26E+00,10.893E+00,2.0217E+03,2.2577E+03,1.0050E+03,0.8955E+00,207.42E+00,10.596E+00,2.0000E+03,2.1979E+03,911.55E+00,0.9099E+00,207.35E+00,10.495E+00,1.9856E+03,2.1761E+03,890.30E+00,0.9125E+00,207.35E+00,10.661E+00,6.0073E+03,6.6317E+03,2.8069E+03,0.9058E+00
   80,2024/12/05,10:29:27,207.28E+00,10.913E+00,2.0253E+03,2.2620E+03,1.0073E+03,0.8954E+00,207.48E+00,10.598E+00,2.0019E+03,2.1988E+03,909.41E+00,0.9105E+00,207.29E+00,10.490E+00,1.9834E+03,2.1744E+03,891.14E+00,0.9122E+00,207.35E+00,10.667E+00,6.0106E+03,6.6352E+03,2.8079E+03,0.9059E+00
   81,2024/12/05,10:29:27,207.37E+00,10.927E+00,2.0287E+03,2.2659E+03,1.0093E+03,0.8953E+00,207.47E+00,10.597E+00,2.0014E+03,2.1984E+03,909.81E+00,0.9103E+00,207.37E+00,10.486E+00,1.9840E+03,2.1746E+03,890.25E+00,0.9124E+00,207.40E+00,10.670E+00,6.0140E+03,6.6389E+03,2.8093E+03,0.9059E+00
   82,2024/12/05,10:29:27,207.37E+00,10.924E+00,2.0279E+03,2.2653E+03,1.0096E+03,0.8952E+00,207.41E+00,10.601E+00,2.0016E+03,2.1988E+03,910.15E+00,0.9103E+00,207.38E+00,10.489E+00,1.9847E+03,2.1752E+03,890.23E+00,0.9124E+00,207.39E+00,10.671E+00,6.0142E+03,6.6393E+03,2.8099E+03,0.9058E+00
   83,2024/12/05,10:29:27,207.39E+00,10.929E+00,2.0295E+03,2.2665E+03,1.0092E+03,0.8954E+00,207.46E+00,10.609E+00,2.0029E+03,2.2009E+03,912.43E+00,0.9100E+00,207.38E+00,10.494E+00,1.9859E+03,2.1762E+03,889.94E+00,0.9126E+00,207.41E+00,10.677E+00,6.0183E+03,6.6437E+03,2.8116E+03,0.9059E+00
   84,2024/12/05,10:29:27,207.29E+00,10.928E+00,2.0286E+03,2.2653E+03,1.0081E+03,0.8955E+00,207.37E+00,10.612E+00,2.0020E+03,2.2006E+03,913.75E+00,0.9097E+00,207.30E+00,10.516E+00,1.9883E+03,2.1800E+03,893.89E+00,0.9121E+00,207.32E+00,10.685E+00,6.0189E+03,6.6459E+03,2.8157E+03,0.9057E+00
   85,2024/12/05,10:29:28,207.38E+00,10.940E+00,2.0314E+03,2.2688E+03,1.0103E+03,0.8954E+00,207.40E+00,10.604E+00,2.0017E+03,2.1993E+03,910.99E+00,0.9102E+00,207.43E+00,10.515E+00,1.9897E+03,2.1811E+03,893.46E+00,0.9122E+00,207.41E+00,10.686E+00,6.0228E+03,6.6491E+03,2.8147E+03,0.9058E+00
   86,2024/12/05,10:29:28,207.32E+00,10.945E+00,2.0309E+03,2.2691E+03,1.0121E+03,0.8950E+00,207.50E+00,10.613E+00,2.0050E+03,2.2022E+03,910.97E+00,0.9104E+00,207.33E+00,10.508E+00,1.9874E+03,2.1786E+03,892.39E+00,0.9123E+00,207.38E+00,10.689E+00,6.0233E+03,6.6499E+03,2.8155E+03,0.9058E+00
   87,2024/12/05,10:29:28,207.33E+00,10.941E+00,2.0305E+03,2.2684E+03,1.0111E+03,0.8952E+00,207.41E+00,10.606E+00,2.0019E+03,2.1997E+03,911.53E+00,0.9101E+00,207.33E+00,10.506E+00,1.9868E+03,2.1781E+03,892.71E+00,0.9122E+00,207.36E+00,10.684E+00,6.0193E+03,6.6462E+03,2.8154E+03,0.9057E+00
   88,2024/12/05,10:29:28,207.23E+00,10.932E+00,2.0268E+03,2.2654E+03,1.0121E+03,0.8947E+00,207.38E+00,10.615E+00,2.0033E+03,2.2013E+03,912.42E+00,0.9101E+00,207.33E+00,10.511E+00,1.9881E+03,2.1791E+03,892.19E+00,0.9123E+00,207.31E+00,10.686E+00,6.0182E+03,6.6459E+03,2.8167E+03,0.9056E+00
   89,2024/12/05,10:29:28,207.30E+00,10.917E+00,2.0265E+03,2.2631E+03,1.0074E+03,0.8955E+00,207.35E+00,10.611E+00,2.0012E+03,2.2002E+03,914.19E+00,0.9096E+00,207.38E+00,10.513E+00,1.9888E+03,2.1801E+03,893.08E+00,0.9122E+00,207.35E+00,10.680E+00,6.0166E+03,6.6434E+03,2.8147E+03,0.9056E+00
   90,2024/12/05,10:29:28,207.39E+00,10.934E+00,2.0311E+03,2.2676E+03,1.0083E+03,0.8957E+00,207.38E+00,10.603E+00,2.0011E+03,2.1989E+03,911.51E+00,0.9100E+00,207.42E+00,10.519E+00,1.9907E+03,2.1817E+03,892.76E+00,0.9124E+00,207.40E+00,10.685E+00,6.0229E+03,6.6483E+03,2.8126E+03,0.9059E+00
   91,2024/12/05,10:29:28,207.25E+00,10.942E+00,2.0293E+03,2.2677E+03,1.0120E+03,0.8949E+00,207.43E+00,10.615E+00,2.0048E+03,2.2017E+03,910.28E+00,0.9105E+00,207.42E+00,10.512E+00,1.9893E+03,2.1804E+03,892.70E+00,0.9123E+00,207.37E+00,10.689E+00,6.0234E+03,6.6498E+03,2.8150E+03,0.9058E+00
   92,2024/12/05,10:29:28,207.36E+00,10.954E+00,2.0338E+03,2.2714E+03,1.0113E+03,0.8954E+00,207.38E+00,10.594E+00,1.9997E+03,2.1971E+03,910.19E+00,0.9102E+00,207.37E+00,10.506E+00,1.9878E+03,2.1787E+03,891.71E+00,0.9124E+00,207.37E+00,10.685E+00,6.0213E+03,6.6471E+03,2.8132E+03,0.9059E+00
   93,2024/12/05,10:29:28,207.30E+00,10.937E+00,2.0300E+03,2.2672E+03,1.0096E+03,0.8954E+00,207.38E+00,10.612E+00,2.0030E+03,2.2007E+03,911.75E+00,0.9101E+00,207.38E+00,10.505E+00,1.9880E+03,2.1786E+03,891.11E+00,0.9125E+00,207.35E+00,10.685E+00,6.0210E+03,6.6465E+03,2.8124E+03,0.9059E+00
   94,2024/12/05,10:29:28,207.26E+00,10.934E+00,2.0291E+03,2.2663E+03,1.0094E+03,0.8953E+00,207.38E+00,10.628E+00,2.0057E+03,2.2041E+03,914.00E+00,0.9100E+00,207.38E+00,10.511E+00,1.9887E+03,2.1798E+03,892.59E+00,0.9123E+00,207.34E+00,10.691E+00,6.0235E+03,6.6502E+03,2.8160E+03,0.9058E+00
   95,2024/12/05,10:29:29,207.38E+00,10.916E+00,2.0281E+03,2.2638E+03,1.0058E+03,0.8959E+00,207.28E+00,10.593E+00,1.9976E+03,2.1957E+03,911.49E+00,0.9098E+00,207.38E+00,10.508E+00,1.9879E+03,2.1791E+03,892.47E+00,0.9123E+00,207.34E+00,10.672E+00,6.0136E+03,6.6386E+03,2.8097E+03,0.9059E+00
   96,2024/12/05,10:29:29,207.26E+00,10.928E+00,2.0289E+03,2.2650E+03,1.0070E+03,0.8957E+00,207.38E+00,10.598E+00,2.0010E+03,2.1978E+03,908.86E+00,0.9105E+00,207.34E+00,10.501E+00,1.9863E+03,2.1772E+03,891.69E+00,0.9123E+00,207.33E+00,10.676E+00,6.0162E+03,6.6400E+03,2.8075E+03,0.9060E+00
   97,2024/12/05,10:29:29,207.39E+00,10.935E+00,2.0328E+03,2.2679E+03,1.0054E+03,0.8964E+00,207.49E+00,10.604E+00,2.0035E+03,2.2003E+03,909.64E+00,0.9105E+00,207.38E+00,10.508E+00,1.9887E+03,2.1791E+03,890.88E+00,0.9126E+00,207.42E+00,10.682E+00,6.0250E+03,6.6473E+03,2.8059E+03,0.9064E+00
   98,2024/12/05,10:29:29,207.23E+00,10.926E+00,2.0278E+03,2.2642E+03,1.0072E+03,0.8956E+00,207.49E+00,10.616E+00,2.0055E+03,2.2027E+03,911.03E+00,0.9105E+00,207.38E+00,10.497E+00,1.9867E+03,2.1768E+03,889.83E+00,0.9126E+00,207.37E+00,10.680E+00,6.0200E+03,6.6438E+03,2.8081E+03,0.9061E+00
   99,2024/12/05,10:29:29,207.39E+00,10.929E+00,2.0326E+03,2.2666E+03,1.0031E+03,0.8967E+00,207.33E+00,10.607E+00,2.0011E+03,2.1991E+03,912.15E+00,0.9099E+00,207.38E+00,10.509E+00,1.9888E+03,2.1793E+03,891.19E+00,0.9126E+00,207.37E+00,10.682E+00,6.0224E+03,6.6451E+03,2.8064E+03,0.9063E+00
  100,2024/12/05,10:29:29,207.31E+00,10.910E+00,2.0282E+03,2.2618E+03,1.0010E+03,0.8967E+00,207.38E+00,10.607E+00,2.0018E+03,2.1996E+03,911.41E+00,0.9101E+00,207.38E+00,10.511E+00,1.9889E+03,2.1797E+03,891.73E+00,0.9125E+00,207.36E+00,10.676E+00,6.0190E+03,6.6410E+03,2.8042E+03,0.9063E+00
  101,2024/12/05,10:29:29,207.31E+00,10.919E+00,2.0287E+03,2.2636E+03,1.0040E+03,0.8963E+00,207.46E+00,10.606E+00,2.0040E+03,2.2003E+03,908.44E+00,0.9108E+00,207.35E+00,10.503E+00,1.9868E+03,2.1778E+03,891.83E+00,0.9123E+00,207.37E+00,10.676E+00,6.0195E+03,6.6416E+03,2.8043E+03,0.9063E+00
  102,2024/12/05,10:29:29,207.35E+00,10.932E+00,2.0327E+03,2.2668E+03,1.0032E+03,0.8967E+00,207.49E+00,10.599E+00,2.0028E+03,2.1992E+03,908.47E+00,0.9107E+00,207.34E+00,10.505E+00,1.9873E+03,2.1780E+03,891.28E+00,0.9124E+00,207.39E+00,10.679E+00,6.0228E+03,6.6440E+03,2.8030E+03,0.9065E+00
  103,2024/12/05,10:29:29,207.31E+00,10.916E+00,2.0281E+03,2.2630E+03,1.0038E+03,0.8962E+00,207.46E+00,10.606E+00,2.0037E+03,2.2003E+03,909.09E+00,0.9107E+00,207.35E+00,10.496E+00,1.9861E+03,2.1763E+03,889.84E+00,0.9126E+00,207.37E+00,10.673E+00,6.0179E+03,6.6396E+03,2.8027E+03,0.9064E+00
  104,2024/12/05,10:29:29,207.38E+00,10.912E+00,2.0299E+03,2.2629E+03,1.0000E+03,0.8971E+00,207.46E+00,10.609E+00,2.0040E+03,2.2010E+03,910.16E+00,0.9105E+00,207.30E+00,10.495E+00,1.9852E+03,2.1755E+03,889.81E+00,0.9125E+00,207.38E+00,10.672E+00,6.0191E+03,6.6394E+03,2.8000E+03,0.9066E+00
  105,2024/12/05,10:29:30,207.39E+00,10.910E+00,2.0299E+03,2.2626E+03,999.37E+00,0.8972E+00,207.38E+00,10.612E+00,2.0032E+03,2.2007E+03,911.13E+00,0.9103E+00,207.41E+00,10.513E+00,1.9900E+03,2.1805E+03,891.34E+00,0.9126E+00,207.39E+00,10.678E+00,6.0231E+03,6.6438E+03,2.8018E+03,0.9066E+00
  106,2024/12/05,10:29:30,207.39E+00,10.931E+00,2.0327E+03,2.2670E+03,1.0037E+03,0.8967E+00,207.46E+00,10.608E+00,2.0041E+03,2.2007E+03,909.14E+00,0.9107E+00,207.38E+00,10.508E+00,1.9882E+03,2.1791E+03,891.92E+00,0.9124E+00,207.41E+00,10.682E+00,6.0250E+03,6.6467E+03,2.8047E+03,0.9065E+00
  107,2024/12/05,10:29:30,207.39E+00,10.933E+00,2.0332E+03,2.2675E+03,1.0038E+03,0.8967E+00,207.50E+00,10.615E+00,2.0062E+03,2.2027E+03,909.25E+00,0.9108E+00,207.37E+00,10.505E+00,1.9880E+03,2.1785E+03,890.86E+00,0.9126E+00,207.42E+00,10.685E+00,6.0274E+03,6.6486E+03,2.8039E+03,0.9066E+00
  108,2024/12/05,10:29:30,207.39E+00,10.926E+00,2.0320E+03,2.2660E+03,1.0028E+03,0.8967E+00,207.46E+00,10.611E+00,2.0048E+03,2.2013E+03,909.14E+00,0.9107E+00,207.38E+00,10.503E+00,1.9880E+03,2.1780E+03,889.66E+00,0.9128E+00,207.41E+00,10.680E+00,6.0248E+03,6.6453E+03,2.8016E+03,0.9066E+00
  109,2024/12/05,10:29:30,207.35E+00,10.923E+00,2.0308E+03,2.2648E+03,1.0025E+03,0.8967E+00,207.51E+00,10.621E+00,2.0067E+03,2.2039E+03,911.35E+00,0.9105E+00,207.37E+00,10.507E+00,1.9885E+03,2.1789E+03,890.79E+00,0.9126E+00,207.41E+00,10.684E+00,6.0260E+03,6.6476E+03,2.8047E+03,0.9065E+00
  110,2024/12/05,10:29:30,207.38E+00,10.917E+00,2.0309E+03,2.2641E+03,1.0008E+03,0.8970E+00,207.39E+00,10.614E+00,2.0032E+03,2.2012E+03,912.38E+00,0.9101E+00,207.30E+00,10.507E+00,1.9869E+03,2.1779E+03,892.03E+00,0.9123E+00,207.36E+00,10.679E+00,6.0210E+03,6.6432E+03,2.8052E+03,0.9063E+00
  111,2024/12/05,10:29:30,207.39E+00,10.929E+00,2.0313E+03,2.2665E+03,1.0054E+03,0.8962E+00,207.38E+00,10.602E+00,2.0017E+03,2.1986E+03,909.63E+00,0.9104E+00,207.38E+00,10.506E+00,1.9879E+03,2.1786E+03,891.49E+00,0.9124E+00,207.38E+00,10.679E+00,6.0209E+03,6.6438E+03,2.8065E+03,0.9062E+00
  112,2024/12/05,10:29:30,207.36E+00,10.946E+00,2.0358E+03,2.2697E+03,1.0036E+03,0.8969E+00,207.46E+00,10.618E+00,2.0063E+03,2.2028E+03,909.60E+00,0.9108E+00,207.38E+00,10.511E+00,1.9891E+03,2.1798E+03,891.72E+00,0.9125E+00,207.40E+00,10.692E+00,6.0312E+03,6.6524E+03,2.8049E+03,0.9066E+00
  113,2024/12/05,10:29:30,207.39E+00,10.931E+00,2.0319E+03,2.2669E+03,1.0051E+03,0.8963E+00,207.51E+00,10.609E+00,2.0050E+03,2.2014E+03,908.77E+00,0.9108E+00,207.37E+00,10.504E+00,1.9878E+03,2.1782E+03,890.50E+00,0.9126E+00,207.42E+00,10.681E+00,6.0248E+03,6.6465E+03,2.8044E+03,0.9065E+00
  114,2024/12/05,10:29:30,207.41E+00,10.942E+00,2.0337E+03,2.2696E+03,1.0075E+03,0.8961E+00,207.46E+00,10.614E+00,2.0052E+03,2.2019E+03,909.75E+00,0.9107E+00,207.39E+00,10.511E+00,1.9898E+03,2.1798E+03,890.10E+00,0.9128E+00,207.42E+00,10.689E+00,6.0287E+03,6.6514E+03,2.8073E+03,0.9064E+00
