"Model","WT1800"
"Comment",""
"Version","1.01"
"Date","2024/12/05"
"Time","15:05:17"

"<Settings>"
"Measurement Mode","Normal Mode"
"Sigma","SigmaA"
"Sigma Wiring","3P4W"
"Delta Measure Type","Star->Delta"
"Delta Measure Mode","RMS"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"Module","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A"
"Wiring","1P2W","SigmaA(3P4W)","SigmaA(3P4W)","SigmaA(3P4W)","1P2W","1P2W"
"Voltage Range","1.5V","600V","600V","600V","1.5V","1.5V"
"Terminal","Direct","Direct","Direct","Direct","Sensor","Direct"
"Current Range","    10mA","Auto","Auto","Auto","100mV","    10mA"
"Sensor Ratio","100.0000","10.0000","100.0000","10.0000","100.0000","10.0000"
"Line Filter","Off","Off","Off","Off","Off","Off"
"Frequency Filter","Off","Off","Off","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","2000.0001","1000.0000","1000.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Sync Source","I1","I2","I3","I4","I5","I6"
"WP Type","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge"
"q Mode","dc","dc","dc","dc","dc","dc"
"Null U","Off","Off","Off","Off","Off","Off"
"Null I","Off","Off","Off","Off","Off","Off"
"Element Independent","On"
"Average","Off"
"F1(EFF)","P(E3)/P(E4)*100","Unit","%"
"F2(P-loss)","Off"
"F3(U-ripple)","Off"
"F4(I-ripple)","Off"
"F5(D-UrmsR)","Off"
"F6(D-UrmsS)","Off"
"F7(D-UrmsT)","Off"
"F8(D-UmnR)","Off"
"F9(D-UmnS)","Off"
"F10(D-UmnT)","Off"
"F11(PhiU3-U2)","Off"
"F12(PhiI1-I2)","Off"
"F13(PhiI2-I3)","Off"
"F14(PhiI3-I1)","Off"
"F15(Pp-p)","Off"
"F16(F16)","Off"
"F17(F17)","Off"
"F18(F18)","Off"
"F19(F19)","Off"
"F20(F20)","Off"
"Evt1(Ev1)","Off"
"Evt2(Ev2)","Off"
"Evt3(Ev3)","Off"
"Evt4(Ev4)","Off"
"Evt5(Ev5)","Off"
"Evt6(Ev6)","Off"
"Evt7(Ev7)","Off"
"Evt8(Ev8)","Off"
"S Formula","Urms X Irms"
"S,Q Formula","Type 1"
"PC Formula","IEC76(1976)","0.5000","0.5000"
"Phase Angle","180 degree"
"Update Rate","100ms"
"Crest Factor","3"
"eta1 Formula","P3/P4*100"
"eta2 Formula","P4/P3*100"
"eta3 Formula","Off"
"eta4 Formula","Off"

"<Settings (Harmonics)>"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"PLL Source","U4","U4","U4","U4","U4","U4"
"Order","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40"
"THD Formula","Total","Total","Total","Total","Total","Total"

"Store No.","Date","Time","Urms-E2[V]","Irms-E2[A]","P-E2[W]","S-E2[VA]","Q-E2[var]","PF-E2","Urms-E3[V]","Irms-E3[A]","P-E3[W]","S-E3[VA]","Q-E3[var]","PF-E3","Urms-E4[V]","Irms-E4[A]","P-E4[W]","S-E4[VA]","Q-E4[var]","PF-E4","Urms-SigA[V]","Irms-SigA[A]","P-SigA[W]","S-SigA[VA]","Q-SigA[var]","PF-SigA"
   53,2024/12/05,15:03:19,206.85E+00,10.317E+00,2.0483E+03,2.1341E+03,-599.07E+00,0.9598E+00,206.84E+00,9.9030E+00,1.9391E+03,2.0483E+03,-659.96E+00,0.9467E+00,206.89E+00,10.236E+00,2.0117E+03,2.1177E+03,-661.35E+00,0.9500E+00,206.86E+00,10.152E+00,5.9992E+03,6.3001E+03,-1.9204E+03,0.9522E+00
   54,2024/12/05,15:03:19,206.94E+00,10.334E+00,2.0543E+03,2.1385E+03,-594.20E+00,0.9606E+00,206.85E+00,9.9243E+00,1.9430E+03,2.0528E+03,-662.52E+00,0.9465E+00,206.88E+00,10.236E+00,2.0112E+03,2.1177E+03,-663.06E+00,0.9497E+00,206.89E+00,10.165E+00,6.0085E+03,6.3090E+03,-1.9198E+03,0.9524E+00
   55,2024/12/05,15:03:20,206.79E+00,10.314E+00,2.0484E+03,2.1328E+03,-594.02E+00,0.9604E+00,206.89E+00,9.9119E+00,1.9410E+03,2.0507E+03,-661.72E+00,0.9465E+00,206.87E+00,10.218E+00,2.0073E+03,2.1139E+03,-663.10E+00,0.9495E+00,206.85E+00,10.148E+00,5.9967E+03,6.2974E+03,-1.9188E+03,0.9522E+00
   56,2024/12/05,15:03:20,206.79E+00,10.321E+00,2.0492E+03,2.1343E+03,-596.53E+00,0.9601E+00,207.00E+00,9.9238E+00,1.9457E+03,2.0542E+03,-658.95E+00,0.9472E+00,206.83E+00,10.221E+00,2.0074E+03,2.1140E+03,-662.89E+00,0.9496E+00,206.87E+00,10.155E+00,6.0023E+03,6.3025E+03,-1.9184E+03,0.9524E+00
   57,2024/12/05,15:03:20,206.67E+00,10.302E+00,2.0433E+03,2.1292E+03,-598.81E+00,0.9596E+00,206.89E+00,9.9083E+00,1.9422E+03,2.0499E+03,-655.83E+00,0.9474E+00,206.89E+00,10.224E+00,2.0098E+03,2.1152E+03,-659.65E+00,0.9501E+00,206.82E+00,10.145E+00,5.9952E+03,6.2944E+03,-1.9143E+03,0.9525E+00
   58,2024/12/05,15:03:20,206.79E+00,10.315E+00,2.0472E+03,2.1329E+03,-598.74E+00,0.9598E+00,206.95E+00,9.9066E+00,1.9414E+03,2.0502E+03,-659.05E+00,0.9469E+00,206.90E+00,10.234E+00,2.0115E+03,2.1175E+03,-661.45E+00,0.9500E+00,206.88E+00,10.152E+00,6.0001E+03,6.3006E+03,-1.9192E+03,0.9523E+00
   59,2024/12/05,15:03:20,206.68E+00,10.316E+00,2.0470E+03,2.1321E+03,-596.27E+00,0.9601E+00,206.78E+00,9.9106E+00,1.9391E+03,2.0493E+03,-662.87E+00,0.9462E+00,206.88E+00,10.236E+00,2.0115E+03,2.1177E+03,-662.41E+00,0.9498E+00,206.78E+00,10.154E+00,5.9976E+03,6.2991E+03,-1.9215E+03,0.9521E+00
   60,2024/12/05,15:03:20,206.84E+00,10.320E+00,2.0501E+03,2.1346E+03,-594.74E+00,0.9604E+00,206.95E+00,9.9181E+00,1.9432E+03,2.0526E+03,-660.99E+00,0.9467E+00,206.88E+00,10.221E+00,2.0077E+03,2.1145E+03,-663.40E+00,0.9495E+00,206.89E+00,10.153E+00,6.0011E+03,6.3017E+03,-1.9191E+03,0.9523E+00
   61,2024/12/05,15:03:20,206.85E+00,10.323E+00,2.0506E+03,2.1352E+03,-595.10E+00,0.9604E+00,206.95E+00,9.9203E+00,1.9442E+03,2.0530E+03,-659.57E+00,0.9470E+00,206.88E+00,10.221E+00,2.0079E+03,2.1145E+03,-662.73E+00,0.9496E+00,206.89E+00,10.154E+00,6.0027E+03,6.3027E+03,-1.9174E+03,0.9524E+00
   62,2024/12/05,15:03:20,206.78E+00,10.325E+00,2.0505E+03,2.1351E+03,-595.07E+00,0.9604E+00,206.96E+00,9.9262E+00,1.9459E+03,2.0543E+03,-658.51E+00,0.9472E+00,206.89E+00,10.225E+00,2.0093E+03,2.1154E+03,-661.56E+00,0.9498E+00,206.88E+00,10.159E+00,6.0056E+03,6.3047E+03,-1.9151E+03,0.9526E+00
   63,2024/12/05,15:03:20,206.74E+00,10.315E+00,2.0466E+03,2.1326E+03,-599.25E+00,0.9597E+00,206.95E+00,9.9143E+00,1.9430E+03,2.0518E+03,-659.24E+00,0.9470E+00,206.94E+00,10.233E+00,2.0119E+03,2.1176E+03,-660.55E+00,0.9501E+00,206.88E+00,10.154E+00,6.0015E+03,6.3019E+03,-1.9190E+03,0.9523E+00
   64,2024/12/05,15:03:20,206.78E+00,10.310E+00,2.0466E+03,2.1320E+03,-597.35E+00,0.9599E+00,206.95E+00,9.9056E+00,1.9399E+03,2.0499E+03,-662.55E+00,0.9463E+00,206.84E+00,10.222E+00,2.0083E+03,2.1144E+03,-661.30E+00,0.9498E+00,206.86E+00,10.146E+00,5.9949E+03,6.2963E+03,-1.9212E+03,0.9521E+00
   65,2024/12/05,15:03:21,206.79E+00,10.320E+00,2.0490E+03,2.1342E+03,-597.05E+00,0.9601E+00,206.96E+00,9.9206E+00,1.9440E+03,2.0531E+03,-660.48E+00,0.9468E+00,206.94E+00,10.234E+00,2.0114E+03,2.1179E+03,-663.19E+00,0.9497E+00,206.90E+00,10.158E+00,6.0043E+03,6.3052E+03,-1.9207E+03,0.9523E+00
   66,2024/12/05,15:03:21,206.79E+00,10.322E+00,2.0497E+03,2.1346E+03,-596.00E+00,0.9602E+00,206.96E+00,9.9208E+00,1.9437E+03,2.0532E+03,-661.43E+00,0.9467E+00,206.88E+00,10.220E+00,2.0076E+03,2.1144E+03,-663.47E+00,0.9495E+00,206.88E+00,10.154E+00,6.0009E+03,6.3021E+03,-1.9209E+03,0.9522E+00
   67,2024/12/05,15:03:21,206.73E+00,10.316E+00,2.0471E+03,2.1325E+03,-597.42E+00,0.9600E+00,206.95E+00,9.9216E+00,1.9451E+03,2.0532E+03,-657.57E+00,0.9473E+00,206.89E+00,10.226E+00,2.0098E+03,2.1157E+03,-660.96E+00,0.9499E+00,206.86E+00,10.154E+00,6.0020E+03,6.3015E+03,-1.9159E+03,0.9525E+00
   68,2024/12/05,15:03:21,206.73E+00,10.309E+00,2.0450E+03,2.1312E+03,-600.01E+00,0.9596E+00,207.01E+00,9.9133E+00,1.9439E+03,2.0522E+03,-657.75E+00,0.9472E+00,206.94E+00,10.228E+00,2.0107E+03,2.1167E+03,-661.28E+00,0.9499E+00,206.89E+00,10.150E+00,5.9996E+03,6.3001E+03,-1.9190E+03,0.9523E+00
   69,2024/12/05,15:03:21,206.79E+00,10.322E+00,2.0489E+03,2.1344E+03,-598.05E+00,0.9599E+00,206.95E+00,9.9113E+00,1.9416E+03,2.0512E+03,-661.46E+00,0.9466E+00,206.89E+00,10.236E+00,2.0115E+03,2.1176E+03,-662.06E+00,0.9499E+00,206.87E+00,10.156E+00,6.0020E+03,6.3032E+03,-1.9216E+03,0.9522E+00
   70,2024/12/05,15:03:21,206.74E+00,10.319E+00,2.0479E+03,2.1333E+03,-597.28E+00,0.9600E+00,206.95E+00,9.9247E+00,1.9443E+03,2.0539E+03,-661.91E+00,0.9466E+00,206.89E+00,10.236E+00,2.0112E+03,2.1177E+03,-663.01E+00,0.9497E+00,206.86E+00,10.160E+00,6.0035E+03,6.3049E+03,-1.9222E+03,0.9522E+00
   71,2024/12/05,15:03:21,206.60E+00,10.308E+00,2.0447E+03,2.1297E+03,-595.39E+00,0.9601E+00,206.88E+00,9.9150E+00,1.9419E+03,2.0512E+03,-660.58E+00,0.9467E+00,206.89E+00,10.220E+00,2.0077E+03,2.1143E+03,-663.06E+00,0.9496E+00,206.79E+00,10.148E+00,5.9943E+03,6.2952E+03,-1.9190E+03,0.9522E+00
   72,2024/12/05,15:03:21,206.73E+00,10.315E+00,2.0472E+03,2.1325E+03,-597.00E+00,0.9600E+00,207.00E+00,9.9232E+00,1.9456E+03,2.0541E+03,-658.82E+00,0.9472E+00,206.88E+00,10.228E+00,2.0094E+03,2.1160E+03,-663.12E+00,0.9496E+00,206.87E+00,10.156E+00,6.0022E+03,6.3026E+03,-1.9189E+03,0.9523E+00
   73,2024/12/05,15:03:21,206.72E+00,10.317E+00,2.0465E+03,2.1327E+03,-600.14E+00,0.9596E+00,207.01E+00,9.9171E+00,1.9448E+03,2.0530E+03,-657.73E+00,0.9473E+00,206.87E+00,10.231E+00,2.0104E+03,2.1165E+03,-661.74E+00,0.9499E+00,206.87E+00,10.155E+00,6.0016E+03,6.3021E+03,-1.9196E+03,0.9523E+00
   74,2024/12/05,15:03:21,206.78E+00,10.291E+00,2.0428E+03,2.1279E+03,-595.90E+00,0.9600E+00,206.95E+00,9.8753E+00,1.9342E+03,2.0437E+03,-660.02E+00,0.9464E+00,206.87E+00,10.209E+00,2.0061E+03,2.1120E+03,-660.19E+00,0.9499E+00,206.87E+00,10.125E+00,5.9832E+03,6.2837E+03,-1.9161E+03,0.9522E+00
   75,2024/12/05,15:03:22,206.74E+00,10.296E+00,2.0433E+03,2.1287E+03,-596.57E+00,0.9599E+00,206.95E+00,9.9029E+00,1.9397E+03,2.0494E+03,-661.39E+00,0.9465E+00,206.88E+00,10.214E+00,2.0071E+03,2.1130E+03,-660.61E+00,0.9499E+00,206.86E+00,10.138E+00,5.9902E+03,6.2911E+03,-1.9186E+03,0.9522E+00
   76,2024/12/05,15:03:22,206.85E+00,10.310E+00,2.0474E+03,2.1326E+03,-596.59E+00,0.9601E+00,207.04E+00,9.8969E+00,1.9396E+03,2.0491E+03,-660.84E+00,0.9466E+00,206.88E+00,10.205E+00,2.0047E+03,2.1113E+03,-662.34E+00,0.9495E+00,206.92E+00,10.137E+00,5.9917E+03,6.2930E+03,-1.9198E+03,0.9521E+00
   77,2024/12/05,15:03:22,206.78E+00,10.313E+00,2.0476E+03,2.1326E+03,-595.79E+00,0.9602E+00,206.96E+00,9.8963E+00,1.9398E+03,2.0481E+03,-657.25E+00,0.9471E+00,206.93E+00,10.210E+00,2.0068E+03,2.1128E+03,-660.86E+00,0.9498E+00,206.89E+00,10.140E+00,5.9942E+03,6.2935E+03,-1.9139E+03,0.9525E+00
   78,2024/12/05,15:03:22,206.73E+00,10.297E+00,2.0427E+03,2.1287E+03,-598.89E+00,0.9596E+00,207.00E+00,9.9023E+00,1.9417E+03,2.0498E+03,-656.81E+00,0.9473E+00,206.88E+00,10.206E+00,2.0056E+03,2.1114E+03,-660.16E+00,0.9499E+00,206.87E+00,10.135E+00,5.9900E+03,6.2899E+03,-1.9159E+03,0.9523E+00
   79,2024/12/05,15:03:22,206.79E+00,10.308E+00,2.0453E+03,2.1317E+03,-600.88E+00,0.9595E+00,206.96E+00,9.8921E+00,1.9377E+03,2.0472E+03,-660.72E+00,0.9465E+00,206.88E+00,10.213E+00,2.0068E+03,2.1128E+03,-660.65E+00,0.9499E+00,206.88E+00,10.138E+00,5.9898E+03,6.2917E+03,-1.9222E+03,0.9520E+00
   80,2024/12/05,15:03:22,206.89E+00,10.309E+00,2.0469E+03,2.1328E+03,-599.00E+00,0.9598E+00,206.96E+00,9.9004E+00,1.9392E+03,2.0490E+03,-661.54E+00,0.9464E+00,206.88E+00,10.220E+00,2.0079E+03,2.1143E+03,-662.23E+00,0.9497E+00,206.91E+00,10.143E+00,5.9941E+03,6.2961E+03,-1.9228E+03,0.9520E+00
   81,2024/12/05,15:03:22,206.70E+00,10.303E+00,2.0438E+03,2.1297E+03,-598.77E+00,0.9597E+00,206.94E+00,9.9037E+00,1.9400E+03,2.0495E+03,-660.98E+00,0.9466E+00,206.81E+00,10.201E+00,2.0033E+03,2.1097E+03,-661.74E+00,0.9495E+00,206.82E+00,10.136E+00,5.9870E+03,6.2889E+03,-1.9215E+03,0.9520E+00
   82,2024/12/05,15:03:22,206.74E+00,10.289E+00,2.0403E+03,2.1270E+03,-601.11E+00,0.9592E+00,206.71E+00,9.8822E+00,1.9331E+03,2.0427E+03,-660.17E+00,0.9463E+00,206.93E+00,10.215E+00,2.0071E+03,2.1137E+03,-662.84E+00,0.9496E+00,206.79E+00,10.128E+00,5.9805E+03,6.2835E+03,-1.9241E+03,0.9518E+00
   83,2024/12/05,15:03:22,206.73E+00,10.306E+00,2.0436E+03,2.1306E+03,-602.54E+00,0.9592E+00,206.91E+00,9.8906E+00,1.9379E+03,2.0464E+03,-657.58E+00,0.9470E+00,206.89E+00,10.217E+00,2.0074E+03,2.1137E+03,-661.92E+00,0.9497E+00,206.84E+00,10.138E+00,5.9889E+03,6.2907E+03,-1.9220E+03,0.9520E+00
   84,2024/12/05,15:03:22,206.67E+00,10.318E+00,2.0449E+03,2.1323E+03,-604.17E+00,0.9590E+00,206.92E+00,9.9277E+00,1.9451E+03,2.0543E+03,-660.67E+00,0.9469E+00,206.94E+00,10.231E+00,2.0111E+03,2.1173E+03,-662.01E+00,0.9499E+00,206.85E+00,10.159E+00,6.0012E+03,6.3039E+03,-1.9268E+03,0.9520E+00
   85,2024/12/05,15:03:23,206.67E+00,10.322E+00,2.0462E+03,2.1332E+03,-602.89E+00,0.9592E+00,206.95E+00,9.9154E+00,1.9416E+03,2.0520E+03,-664.02E+00,0.9462E+00,206.89E+00,10.237E+00,2.0116E+03,2.1180E+03,-663.08E+00,0.9497E+00,206.84E+00,10.158E+00,5.9994E+03,6.3032E+03,-1.9300E+03,0.9518E+00
   86,2024/12/05,15:03:23,206.66E+00,10.326E+00,2.0465E+03,2.1339E+03,-604.38E+00,0.9591E+00,206.92E+00,9.9203E+00,1.9429E+03,2.0527E+03,-662.24E+00,0.9465E+00,206.94E+00,10.234E+00,2.0110E+03,2.1179E+03,-664.15E+00,0.9496E+00,206.84E+00,10.160E+00,6.0005E+03,6.3045E+03,-1.9308E+03,0.9518E+00
   87,2024/12/05,15:03:23,206.59E+00,10.316E+00,2.0438E+03,2.1313E+03,-604.23E+00,0.9590E+00,206.84E+00,9.9130E+00,1.9403E+03,2.0504E+03,-662.86E+00,0.9463E+00,206.88E+00,10.224E+00,2.0080E+03,2.1151E+03,-664.59E+00,0.9494E+00,206.77E+00,10.151E+00,5.9922E+03,6.2968E+03,-1.9317E+03,0.9516E+00
   88,2024/12/05,15:03:23,206.59E+00,10.317E+00,2.0431E+03,2.1314E+03,-607.04E+00,0.9586E+00,206.70E+00,9.9132E+00,1.9391E+03,2.0491E+03,-662.07E+00,0.9464E+00,206.88E+00,10.230E+00,2.0096E+03,2.1164E+03,-663.64E+00,0.9496E+00,206.73E+00,10.153E+00,5.9919E+03,6.2968E+03,-1.9328E+03,0.9516E+00
   89,2024/12/05,15:03:23,206.64E+00,10.322E+00,2.0441E+03,2.1330E+03,-609.40E+00,0.9583E+00,206.80E+00,9.9005E+00,1.9386E+03,2.0474E+03,-658.48E+00,0.9469E+00,206.94E+00,10.234E+00,2.0115E+03,2.1179E+03,-662.58E+00,0.9498E+00,206.79E+00,10.152E+00,5.9943E+03,6.2983E+03,-1.9305E+03,0.9517E+00
   90,2024/12/05,15:03:23,206.73E+00,10.327E+00,2.0463E+03,2.1350E+03,-608.87E+00,0.9585E+00,206.86E+00,9.9014E+00,1.9379E+03,2.0482E+03,-663.10E+00,0.9461E+00,206.85E+00,10.238E+00,2.0111E+03,2.1177E+03,-663.22E+00,0.9497E+00,206.81E+00,10.155E+00,5.9953E+03,6.3008E+03,-1.9352E+03,0.9515E+00
   91,2024/12/05,15:03:23,206.54E+00,10.327E+00,2.0443E+03,2.1329E+03,-608.32E+00,0.9585E+00,206.80E+00,9.9064E+00,1.9384E+03,2.0487E+03,-663.21E+00,0.9462E+00,206.88E+00,10.238E+00,2.0107E+03,2.1179E+03,-665.34E+00,0.9494E+00,206.74E+00,10.157E+00,5.9934E+03,6.2995E+03,-1.9369E+03,0.9514E+00
   92,2024/12/05,15:03:23,206.58E+00,10.331E+00,2.0459E+03,2.1342E+03,-607.42E+00,0.9586E+00,206.85E+00,9.9072E+00,1.9392E+03,2.0493E+03,-662.72E+00,0.9463E+00,206.84E+00,10.216E+00,2.0060E+03,2.1130E+03,-664.11E+00,0.9493E+00,206.76E+00,10.151E+00,5.9910E+03,6.2965E+03,-1.9342E+03,0.9515E+00
   93,2024/12/05,15:03:23,206.60E+00,10.322E+00,2.0437E+03,2.1325E+03,-609.03E+00,0.9584E+00,206.80E+00,9.9087E+00,1.9395E+03,2.0491E+03,-661.08E+00,0.9465E+00,206.89E+00,10.227E+00,2.0089E+03,2.1159E+03,-664.27E+00,0.9494E+00,206.76E+00,10.153E+00,5.9921E+03,6.2974E+03,-1.9344E+03,0.9515E+00
   94,2024/12/05,15:03:23,206.59E+00,10.329E+00,2.0444E+03,2.1338E+03,-611.21E+00,0.9581E+00,206.80E+00,9.9143E+00,1.9407E+03,2.0502E+03,-661.30E+00,0.9466E+00,206.88E+00,10.244E+00,2.0126E+03,2.1192E+03,-663.57E+00,0.9497E+00,206.75E+00,10.162E+00,5.9977E+03,6.3032E+03,-1.9361E+03,0.9515E+00
   95,2024/12/05,15:03:24,206.64E+00,10.329E+00,2.0445E+03,2.1343E+03,-612.56E+00,0.9579E+00,206.79E+00,9.8940E+00,1.9358E+03,2.0460E+03,-662.27E+00,0.9462E+00,206.87E+00,10.233E+00,2.0102E+03,2.1169E+03,-663.54E+00,0.9496E+00,206.77E+00,10.152E+00,5.9905E+03,6.2971E+03,-1.9384E+03,0.9513E+00
   96,2024/12/05,15:03:24,206.74E+00,10.330E+00,2.0472E+03,2.1355E+03,-607.62E+00,0.9587E+00,206.79E+00,9.9056E+00,1.9378E+03,2.0484E+03,-664.10E+00,0.9460E+00,206.93E+00,10.242E+00,2.0125E+03,2.1193E+03,-664.42E+00,0.9496E+00,206.82E+00,10.159E+00,5.9974E+03,6.3032E+03,-1.9361E+03,0.9515E+00
   97,2024/12/05,15:03:24,206.57E+00,10.330E+00,2.0462E+03,2.1340E+03,-605.87E+00,0.9588E+00,206.73E+00,9.9029E+00,1.9370E+03,2.0473E+03,-662.81E+00,0.9461E+00,206.84E+00,10.221E+00,2.0068E+03,2.1142E+03,-665.15E+00,0.9492E+00,206.72E+00,10.151E+00,5.9900E+03,6.2954E+03,-1.9338E+03,0.9515E+00
   98,2024/12/05,15:03:24,206.64E+00,10.323E+00,2.0453E+03,2.1330E+03,-605.63E+00,0.9588E+00,206.81E+00,9.9068E+00,1.9394E+03,2.0488E+03,-660.61E+00,0.9466E+00,206.84E+00,10.219E+00,2.0068E+03,2.1137E+03,-663.82E+00,0.9494E+00,206.76E+00,10.149E+00,5.9914E+03,6.2956E+03,-1.9301E+03,0.9517E+00
   99,2024/12/05,15:03:24,206.58E+00,10.312E+00,2.0418E+03,2.1302E+03,-607.09E+00,0.9585E+00,206.94E+00,9.9142E+00,1.9427E+03,2.0516E+03,-659.57E+00,0.9469E+00,206.87E+00,10.233E+00,2.0105E+03,2.1168E+03,-662.28E+00,0.9498E+00,206.80E+00,10.153E+00,5.9951E+03,6.2986E+03,-1.9289E+03,0.9518E+00
  100,2024/12/05,15:03:24,206.65E+00,10.326E+00,2.0453E+03,2.1338E+03,-608.22E+00,0.9585E+00,206.99E+00,9.9026E+00,1.9402E+03,2.0497E+03,-660.90E+00,0.9466E+00,206.83E+00,10.225E+00,2.0085E+03,2.1147E+03,-662.01E+00,0.9497E+00,206.82E+00,10.151E+00,5.9940E+03,6.2983E+03,-1.9311E+03,0.9517E+00
  101,2024/12/05,15:03:24,206.74E+00,10.321E+00,2.0464E+03,2.1337E+03,-604.29E+00,0.9591E+00,206.94E+00,9.9128E+00,1.9410E+03,2.0514E+03,-663.81E+00,0.9462E+00,206.88E+00,10.233E+00,2.0104E+03,2.1170E+03,-663.27E+00,0.9497E+00,206.85E+00,10.156E+00,5.9977E+03,6.3021E+03,-1.9314E+03,0.9517E+00
  102,2024/12/05,15:03:24,206.78E+00,10.329E+00,2.0494E+03,2.1358E+03,-601.30E+00,0.9596E+00,206.79E+00,9.9038E+00,1.9383E+03,2.0480E+03,-661.31E+00,0.9464E+00,206.88E+00,10.232E+00,2.0098E+03,2.1167E+03,-664.18E+00,0.9495E+00,206.82E+00,10.155E+00,5.9975E+03,6.3005E+03,-1.9268E+03,0.9519E+00
  103,2024/12/05,15:03:24,206.73E+00,10.318E+00,2.0466E+03,2.1330E+03,-600.78E+00,0.9595E+00,206.97E+00,9.9138E+00,1.9424E+03,2.0519E+03,-661.37E+00,0.9466E+00,206.85E+00,10.221E+00,2.0071E+03,2.1142E+03,-664.42E+00,0.9493E+00,206.85E+00,10.151E+00,5.9961E+03,6.2991E+03,-1.9266E+03,0.9519E+00
  104,2024/12/05,15:03:24,206.58E+00,10.303E+00,2.0419E+03,2.1284E+03,-600.81E+00,0.9593E+00,207.00E+00,9.9086E+00,1.9430E+03,2.0511E+03,-656.97E+00,0.9473E+00,206.82E+00,10.213E+00,2.0066E+03,2.1123E+03,-659.99E+00,0.9499E+00,206.80E+00,10.142E+00,5.9914E+03,6.2918E+03,-1.9178E+03,0.9523E+00
  105,2024/12/05,15:03:25,206.79E+00,10.324E+00,2.0487E+03,2.1349E+03,-600.62E+00,0.9596E+00,206.96E+00,9.9117E+00,1.9426E+03,2.0513E+03,-658.97E+00,0.9470E+00,206.92E+00,10.224E+00,2.0098E+03,2.1156E+03,-660.58E+00,0.9500E+00,206.89E+00,10.154E+00,6.0011E+03,6.3018E+03,-1.9202E+03,0.9523E+00
  106,2024/12/05,15:03:25,206.64E+00,10.318E+00,2.0457E+03,2.1320E+03,-600.51E+00,0.9595E+00,206.95E+00,9.9140E+00,1.9415E+03,2.0517E+03,-663.41E+00,0.9463E+00,206.87E+00,10.236E+00,2.0115E+03,2.1175E+03,-661.70E+00,0.9499E+00,206.82E+00,10.156E+00,5.9986E+03,6.3012E+03,-1.9256E+03,0.9520E+00
  107,2024/12/05,15:03:25,206.74E+00,10.311E+00,2.0461E+03,2.1318E+03,-598.38E+00,0.9598E+00,206.95E+00,9.9226E+00,1.9438E+03,2.0535E+03,-662.34E+00,0.9466E+00,206.85E+00,10.231E+00,2.0097E+03,2.1163E+03,-663.27E+00,0.9496E+00,206.85E+00,10.155E+00,5.9996E+03,6.3016E+03,-1.9240E+03,0.9521E+00
  108,2024/12/05,15:03:25,206.80E+00,10.323E+00,2.0498E+03,2.1348E+03,-596.25E+00,0.9602E+00,206.98E+00,9.9198E+00,1.9439E+03,2.0532E+03,-660.97E+00,0.9468E+00,206.83E+00,10.214E+00,2.0060E+03,2.1126E+03,-662.57E+00,0.9495E+00,206.87E+00,10.152E+00,5.9997E+03,6.3006E+03,-1.9198E+03,0.9523E+00
  109,2024/12/05,15:03:25,206.68E+00,10.316E+00,2.0467E+03,2.1321E+03,-597.34E+00,0.9600E+00,206.96E+00,9.9217E+00,1.9448E+03,2.0534E+03,-658.99E+00,0.9471E+00,206.93E+00,10.229E+00,2.0108E+03,2.1168E+03,-661.33E+00,0.9499E+00,206.86E+00,10.156E+00,6.0024E+03,6.3023E+03,-1.9177E+03,0.9524E+00
  110,2024/12/05,15:03:25,206.62E+00,10.315E+00,2.0456E+03,2.1314E+03,-598.73E+00,0.9597E+00,206.96E+00,9.9150E+00,1.9435E+03,2.0520E+03,-658.49E+00,0.9471E+00,206.87E+00,10.231E+00,2.0108E+03,2.1165E+03,-660.50E+00,0.9501E+00,206.82E+00,10.154E+00,5.9998E+03,6.2999E+03,-1.9177E+03,0.9524E+00
  111,2024/12/05,15:03:25,206.75E+00,10.317E+00,2.0472E+03,2.1330E+03,-599.04E+00,0.9598E+00,206.96E+00,9.9057E+00,1.9405E+03,2.0501E+03,-661.31E+00,0.9465E+00,206.84E+00,10.234E+00,2.0110E+03,2.1169E+03,-661.34E+00,0.9499E+00,206.85E+00,10.152E+00,5.9987E+03,6.3001E+03,-1.9217E+03,0.9522E+00
  112,2024/12/05,15:03:25,206.73E+00,10.316E+00,2.0474E+03,2.1326E+03,-596.73E+00,0.9601E+00,206.91E+00,9.9150E+00,1.9417E+03,2.0515E+03,-662.19E+00,0.9465E+00,206.93E+00,10.233E+00,2.0110E+03,2.1176E+03,-663.41E+00,0.9497E+00,206.86E+00,10.155E+00,6.0001E+03,6.3017E+03,-1.9223E+03,0.9521E+00
