"Model","WT1800"
"Comment",""
"Version","1.01"
"Date","2024/12/05"
"Time","14:39:18"

"<Settings>"
"Measurement Mode","Normal Mode"
"Sigma","SigmaA"
"Sigma Wiring","3P4W"
"Delta Measure Type","Star->Delta"
"Delta Measure Mode","RMS"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"Module","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A"
"Wiring","1P2W","SigmaA(3P4W)","SigmaA(3P4W)","SigmaA(3P4W)","1P2W","1P2W"
"Voltage Range","1.5V","600V","600V","600V","1.5V","1.5V"
"Terminal","Direct","Direct","Direct","Direct","Sensor","Direct"
"Current Range","    10mA","Auto","Auto","Auto","100mV","    10mA"
"Sensor Ratio","100.0000","10.0000","100.0000","10.0000","100.0000","10.0000"
"Line Filter","Off","Off","Off","Off","Off","Off"
"Frequency Filter","Off","Off","Off","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","2000.0001","1000.0000","1000.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Sync Source","I1","I2","I3","I4","I5","I6"
"WP Type","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge"
"q Mode","dc","dc","dc","dc","dc","dc"
"Null U","Off","Off","Off","Off","Off","Off"
"Null I","Off","Off","Off","Off","Off","Off"
"Element Independent","On"
"Average","Off"
"F1(EFF)","P(E3)/P(E4)*100","Unit","%"
"F2(P-loss)","Off"
"F3(U-ripple)","Off"
"F4(I-ripple)","Off"
"F5(D-UrmsR)","Off"
"F6(D-UrmsS)","Off"
"F7(D-UrmsT)","Off"
"F8(D-UmnR)","Off"
"F9(D-UmnS)","Off"
"F10(D-UmnT)","Off"
"F11(PhiU3-U2)","Off"
"F12(PhiI1-I2)","Off"
"F13(PhiI2-I3)","Off"
"F14(PhiI3-I1)","Off"
"F15(Pp-p)","Off"
"F16(F16)","Off"
"F17(F17)","Off"
"F18(F18)","Off"
"F19(F19)","Off"
"F20(F20)","Off"
"Evt1(Ev1)","Off"
"Evt2(Ev2)","Off"
"Evt3(Ev3)","Off"
"Evt4(Ev4)","Off"
"Evt5(Ev5)","Off"
"Evt6(Ev6)","Off"
"Evt7(Ev7)","Off"
"Evt8(Ev8)","Off"
"S Formula","Urms X Irms"
"S,Q Formula","Type 1"
"PC Formula","IEC76(1976)","0.5000","0.5000"
"Phase Angle","180 degree"
"Update Rate","100ms"
"Crest Factor","3"
"eta1 Formula","P3/P4*100"
"eta2 Formula","P4/P3*100"
"eta3 Formula","Off"
"eta4 Formula","Off"

"<Settings (Harmonics)>"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"PLL Source","U4","U4","U4","U4","U4","U4"
"Order","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40"
"THD Formula","Total","Total","Total","Total","Total","Total"

"Store No.","Date","Time","Urms-E2[V]","Irms-E2[A]","P-E2[W]","S-E2[VA]","Q-E2[var]","PF-E2","Urms-E3[V]","Irms-E3[A]","P-E3[W]","S-E3[VA]","Q-E3[var]","PF-E3","Urms-E4[V]","Irms-E4[A]","P-E4[W]","S-E4[VA]","Q-E4[var]","PF-E4","Urms-SigA[V]","Irms-SigA[A]","P-SigA[W]","S-SigA[VA]","Q-SigA[var]","PF-SigA"
   53,2024/12/05,14:37:20,229.80E+00,9.6907E+00,2.0942E+03,2.2269E+03,757.29E+00,0.9404E+00,229.44E+00,8.4975E+00,1.8811E+03,1.9496E+03,512.25E+00,0.9649E+00,229.65E+00,9.2314E+00,2.0307E+03,2.1200E+03,608.61E+00,0.9579E+00,229.63E+00,9.1398E+00,6.0060E+03,6.2965E+03,1.8782E+03,0.9539E+00
   54,2024/12/05,14:37:20,229.76E+00,9.6935E+00,2.0943E+03,2.2271E+03,757.66E+00,0.9404E+00,229.37E+00,8.4976E+00,1.8801E+03,1.9491E+03,513.94E+00,0.9646E+00,229.53E+00,9.2247E+00,2.0277E+03,2.1173E+03,609.68E+00,0.9576E+00,229.55E+00,9.1386E+00,6.0021E+03,6.2936E+03,1.8813E+03,0.9537E+00
   55,2024/12/05,14:37:20,229.79E+00,9.6773E+00,2.0907E+03,2.2237E+03,757.71E+00,0.9402E+00,229.33E+00,8.4992E+00,1.8797E+03,1.9491E+03,515.41E+00,0.9644E+00,229.49E+00,9.2222E+00,2.0267E+03,2.1164E+03,609.41E+00,0.9576E+00,229.54E+00,9.1329E+00,5.9971E+03,6.2892E+03,1.8825E+03,0.9536E+00
   56,2024/12/05,14:37:20,229.65E+00,9.6747E+00,2.0881E+03,2.2218E+03,759.27E+00,0.9398E+00,229.38E+00,8.5036E+00,1.8820E+03,1.9506E+03,512.71E+00,0.9648E+00,229.53E+00,9.2297E+00,2.0282E+03,2.1185E+03,611.80E+00,0.9574E+00,229.52E+00,9.1360E+00,5.9983E+03,6.2909E+03,1.8838E+03,0.9535E+00
   57,2024/12/05,14:37:21,229.84E+00,9.6986E+00,2.0951E+03,2.2291E+03,761.40E+00,0.9399E+00,229.32E+00,8.4906E+00,1.8786E+03,1.9471E+03,511.80E+00,0.9648E+00,229.65E+00,9.2295E+00,2.0297E+03,2.1196E+03,610.78E+00,0.9576E+00,229.60E+00,9.1396E+00,6.0034E+03,6.2958E+03,1.8840E+03,0.9535E+00
   58,2024/12/05,14:37:21,229.91E+00,9.7183E+00,2.0999E+03,2.2343E+03,763.22E+00,0.9399E+00,229.32E+00,8.4961E+00,1.8794E+03,1.9483E+03,513.57E+00,0.9646E+00,229.33E+00,9.2092E+00,2.0216E+03,2.1120E+03,611.13E+00,0.9572E+00,229.52E+00,9.1412E+00,6.0010E+03,6.2946E+03,1.8879E+03,0.9533E+00
   59,2024/12/05,14:37:21,229.86E+00,9.6973E+00,2.0947E+03,2.2290E+03,762.11E+00,0.9397E+00,229.32E+00,8.4940E+00,1.8784E+03,1.9479E+03,515.65E+00,0.9643E+00,229.48E+00,9.2225E+00,2.0263E+03,2.1164E+03,611.09E+00,0.9574E+00,229.55E+00,9.1379E+00,5.9993E+03,6.2932E+03,1.8889E+03,0.9533E+00
   60,2024/12/05,14:37:21,229.66E+00,9.6813E+00,2.0889E+03,2.2234E+03,761.35E+00,0.9395E+00,229.34E+00,8.4943E+00,1.8787E+03,1.9481E+03,515.22E+00,0.9644E+00,229.48E+00,9.2255E+00,2.0270E+03,2.1171E+03,611.14E+00,0.9574E+00,229.49E+00,9.1337E+00,5.9947E+03,6.2886E+03,1.8877E+03,0.9533E+00
   61,2024/12/05,14:37:21,229.76E+00,9.6820E+00,2.0900E+03,2.2246E+03,761.82E+00,0.9395E+00,229.33E+00,8.5019E+00,1.8805E+03,1.9497E+03,514.83E+00,0.9645E+00,229.53E+00,9.2317E+00,2.0288E+03,2.1190E+03,611.45E+00,0.9575E+00,229.54E+00,9.1385E+00,5.9994E+03,6.2933E+03,1.8881E+03,0.9533E+00
   62,2024/12/05,14:37:21,229.85E+00,9.7197E+00,2.0992E+03,2.2341E+03,764.45E+00,0.9396E+00,229.34E+00,8.5154E+00,1.8841E+03,1.9529E+03,513.81E+00,0.9648E+00,229.53E+00,9.2474E+00,2.0323E+03,2.1225E+03,612.28E+00,0.9575E+00,229.57E+00,9.1608E+00,6.0156E+03,6.3095E+03,1.8905E+03,0.9534E+00
   63,2024/12/05,14:37:21,229.84E+00,9.7177E+00,2.0980E+03,2.2336E+03,766.23E+00,0.9393E+00,229.45E+00,8.5168E+00,1.8846E+03,1.9542E+03,516.97E+00,0.9644E+00,229.33E+00,9.2301E+00,2.0267E+03,2.1168E+03,610.84E+00,0.9575E+00,229.54E+00,9.1549E+00,6.0093E+03,6.3045E+03,1.8940E+03,0.9532E+00
   64,2024/12/05,14:37:21,229.81E+00,9.7219E+00,2.1001E+03,2.2342E+03,762.46E+00,0.9400E+00,229.33E+00,8.5190E+00,1.8841E+03,1.9537E+03,516.64E+00,0.9644E+00,229.60E+00,9.2455E+00,2.0330E+03,2.1227E+03,610.52E+00,0.9577E+00,229.58E+00,9.1621E+00,6.0172E+03,6.3106E+03,1.8896E+03,0.9535E+00
   65,2024/12/05,14:37:21,229.86E+00,9.7171E+00,2.0998E+03,2.2336E+03,761.25E+00,0.9401E+00,229.53E+00,8.5271E+00,1.8877E+03,1.9572E+03,517.14E+00,0.9645E+00,229.48E+00,9.2457E+00,2.0314E+03,2.1217E+03,612.34E+00,0.9574E+00,229.62E+00,9.1633E+00,6.0189E+03,6.3125E+03,1.8907E+03,0.9535E+00
   66,2024/12/05,14:37:21,229.84E+00,9.7070E+00,2.0977E+03,2.2311E+03,759.89E+00,0.9402E+00,229.49E+00,8.5309E+00,1.8893E+03,1.9577E+03,513.15E+00,0.9650E+00,229.69E+00,9.2526E+00,2.0357E+03,2.1253E+03,610.47E+00,0.9579E+00,229.67E+00,9.1635E+00,6.0227E+03,6.3141E+03,1.8835E+03,0.9538E+00
   67,2024/12/05,14:37:22,229.85E+00,9.7096E+00,2.0983E+03,2.2318E+03,760.15E+00,0.9402E+00,229.45E+00,8.5206E+00,1.8867E+03,1.9551E+03,512.58E+00,0.9650E+00,229.41E+00,9.2384E+00,2.0294E+03,2.1194E+03,611.02E+00,0.9575E+00,229.57E+00,9.1562E+00,6.0144E+03,6.3062E+03,1.8837E+03,0.9537E+00
   68,2024/12/05,14:37:22,229.89E+00,9.7208E+00,2.1012E+03,2.2347E+03,760.81E+00,0.9403E+00,229.40E+00,8.5063E+00,1.8828E+03,1.9514E+03,512.63E+00,0.9649E+00,229.61E+00,9.2368E+00,2.0316E+03,2.1208E+03,608.60E+00,0.9579E+00,229.63E+00,9.1546E+00,6.0157E+03,6.3069E+03,1.8820E+03,0.9538E+00
   69,2024/12/05,14:37:22,229.85E+00,9.7187E+00,2.1009E+03,2.2339E+03,759.30E+00,0.9405E+00,229.33E+00,8.5120E+00,1.8832E+03,1.9521E+03,513.79E+00,0.9647E+00,229.46E+00,9.2389E+00,2.0310E+03,2.1200E+03,607.84E+00,0.9580E+00,229.55E+00,9.1565E+00,6.0151E+03,6.3059E+03,1.8809E+03,0.9539E+00
   70,2024/12/05,14:37:22,229.90E+00,9.7150E+00,2.1015E+03,2.2335E+03,756.60E+00,0.9409E+00,229.47E+00,8.5176E+00,1.8856E+03,1.9545E+03,514.57E+00,0.9647E+00,229.70E+00,9.2521E+00,2.0362E+03,2.1252E+03,608.45E+00,0.9581E+00,229.69E+00,9.1616E+00,6.0232E+03,6.3132E+03,1.8796E+03,0.9541E+00
   71,2024/12/05,14:37:22,229.85E+00,9.6988E+00,2.0974E+03,2.2293E+03,755.56E+00,0.9408E+00,229.47E+00,8.5223E+00,1.8871E+03,1.9556E+03,513.12E+00,0.9650E+00,229.67E+00,9.2546E+00,2.0367E+03,2.1256E+03,608.05E+00,0.9582E+00,229.67E+00,9.1586E+00,6.0212E+03,6.3105E+03,1.8767E+03,0.9542E+00
   72,2024/12/05,14:37:22,229.80E+00,9.6808E+00,2.0927E+03,2.2247E+03,754.72E+00,0.9407E+00,229.47E+00,8.5055E+00,1.8839E+03,1.9517E+03,509.81E+00,0.9653E+00,229.52E+00,9.2257E+00,2.0284E+03,2.1175E+03,607.69E+00,0.9579E+00,229.59E+00,9.1373E+00,6.0051E+03,6.2938E+03,1.8722E+03,0.9541E+00
   73,2024/12/05,14:37:22,229.83E+00,9.6944E+00,2.0970E+03,2.2281E+03,753.09E+00,0.9411E+00,229.34E+00,8.4852E+00,1.8786E+03,1.9460E+03,507.72E+00,0.9654E+00,229.75E+00,9.2310E+00,2.0322E+03,2.1208E+03,606.78E+00,0.9582E+00,229.64E+00,9.1369E+00,6.0077E+03,6.2949E+03,1.8676E+03,0.9544E+00
   74,2024/12/05,14:37:22,229.80E+00,9.6864E+00,2.0946E+03,2.2260E+03,753.32E+00,0.9410E+00,229.33E+00,8.4869E+00,1.8781E+03,1.9463E+03,510.53E+00,0.9650E+00,229.68E+00,9.2259E+00,2.0308E+03,2.1190E+03,604.92E+00,0.9584E+00,229.60E+00,9.1331E+00,6.0036E+03,6.2912E+03,1.8688E+03,0.9543E+00
   75,2024/12/05,14:37:22,229.84E+00,9.6876E+00,2.0962E+03,2.2266E+03,750.79E+00,0.9414E+00,229.48E+00,8.4972E+00,1.8818E+03,1.9499E+03,510.98E+00,0.9651E+00,229.59E+00,9.2204E+00,2.0287E+03,2.1169E+03,604.83E+00,0.9583E+00,229.64E+00,9.1351E+00,6.0067E+03,6.2935E+03,1.8666E+03,0.9544E+00
   76,2024/12/05,14:37:22,229.83E+00,9.6712E+00,2.0931E+03,2.2228E+03,748.26E+00,0.9416E+00,229.48E+00,8.5006E+00,1.8826E+03,1.9507E+03,510.79E+00,0.9651E+00,229.69E+00,9.2331E+00,2.0322E+03,2.1208E+03,606.45E+00,0.9582E+00,229.67E+00,9.1350E+00,6.0079E+03,6.2943E+03,1.8655E+03,0.9545E+00
   77,2024/12/05,14:37:23,229.79E+00,9.6705E+00,2.0923E+03,2.2222E+03,748.73E+00,0.9415E+00,229.55E+00,8.5040E+00,1.8846E+03,1.9521E+03,508.97E+00,0.9654E+00,229.69E+00,9.2304E+00,2.0318E+03,2.1201E+03,605.51E+00,0.9583E+00,229.68E+00,9.1350E+00,6.0087E+03,6.2944E+03,1.8632E+03,0.9546E+00
   78,2024/12/05,14:37:23,229.90E+00,9.6869E+00,2.0967E+03,2.2270E+03,750.49E+00,0.9415E+00,229.55E+00,8.4954E+00,1.8828E+03,1.9501E+03,507.92E+00,0.9655E+00,229.63E+00,9.2232E+00,2.0295E+03,2.1179E+03,605.54E+00,0.9583E+00,229.69E+00,9.1352E+00,6.0091E+03,6.2950E+03,1.8639E+03,0.9546E+00
   79,2024/12/05,14:37:23,229.85E+00,9.6824E+00,2.0951E+03,2.2255E+03,750.41E+00,0.9414E+00,229.53E+00,8.4945E+00,1.8823E+03,1.9498E+03,508.43E+00,0.9654E+00,229.68E+00,9.2226E+00,2.0299E+03,2.1182E+03,605.27E+00,0.9583E+00,229.69E+00,9.1332E+00,6.0073E+03,6.2935E+03,1.8641E+03,0.9545E+00
   80,2024/12/05,14:37:23,229.70E+00,9.6734E+00,2.0923E+03,2.2220E+03,747.95E+00,0.9416E+00,229.54E+00,8.5014E+00,1.8837E+03,1.9514E+03,509.74E+00,0.9653E+00,229.53E+00,9.2206E+00,2.0278E+03,2.1164E+03,605.89E+00,0.9581E+00,229.59E+00,9.1318E+00,6.0038E+03,6.2898E+03,1.8636E+03,0.9545E+00
   81,2024/12/05,14:37:23,229.85E+00,9.6748E+00,2.0946E+03,2.2237E+03,746.69E+00,0.9419E+00,229.54E+00,8.4961E+00,1.8825E+03,1.9502E+03,509.36E+00,0.9653E+00,229.64E+00,9.2263E+00,2.0299E+03,2.1188E+03,607.25E+00,0.9580E+00,229.68E+00,9.1324E+00,6.0070E+03,6.2927E+03,1.8633E+03,0.9546E+00
   82,2024/12/05,14:37:23,229.90E+00,9.6852E+00,2.0972E+03,2.2267E+03,748.16E+00,0.9419E+00,229.59E+00,8.5203E+00,1.8888E+03,1.9562E+03,508.99E+00,0.9656E+00,229.68E+00,9.2468E+00,2.0350E+03,2.1238E+03,607.52E+00,0.9582E+00,229.72E+00,9.1508E+00,6.0210E+03,6.3066E+03,1.8647E+03,0.9547E+00
   83,2024/12/05,14:37:23,229.78E+00,9.6941E+00,2.0977E+03,2.2275E+03,749.46E+00,0.9417E+00,229.55E+00,8.5190E+00,1.8883E+03,1.9556E+03,508.48E+00,0.9656E+00,229.47E+00,9.2434E+00,2.0318E+03,2.1211E+03,609.11E+00,0.9579E+00,229.60E+00,9.1522E+00,6.0177E+03,6.3042E+03,1.8671E+03,0.9546E+00
   84,2024/12/05,14:37:23,229.85E+00,9.7031E+00,2.0991E+03,2.2302E+03,753.54E+00,0.9412E+00,229.60E+00,8.5150E+00,1.8878E+03,1.9551E+03,508.57E+00,0.9656E+00,229.70E+00,9.2466E+00,2.0353E+03,2.1240E+03,607.20E+00,0.9583E+00,229.72E+00,9.1549E+00,6.0221E+03,6.3092E+03,1.8693E+03,0.9545E+00
   85,2024/12/05,14:37:23,229.95E+00,9.7086E+00,2.1027E+03,2.2325E+03,750.08E+00,0.9419E+00,229.55E+00,8.5182E+00,1.8875E+03,1.9553E+03,510.61E+00,0.9653E+00,229.69E+00,9.2462E+00,2.0348E+03,2.1237E+03,608.14E+00,0.9581E+00,229.73E+00,9.1577E+00,6.0250E+03,6.3115E+03,1.8688E+03,0.9546E+00
   86,2024/12/05,14:37:23,229.75E+00,9.6999E+00,2.0987E+03,2.2286E+03,749.57E+00,0.9417E+00,229.55E+00,8.5171E+00,1.8871E+03,1.9551E+03,511.36E+00,0.9652E+00,229.64E+00,9.2435E+00,2.0336E+03,2.1227E+03,608.52E+00,0.9580E+00,229.65E+00,9.1535E+00,6.0194E+03,6.3064E+03,1.8694E+03,0.9545E+00
   87,2024/12/05,14:37:24,229.76E+00,9.6859E+00,2.0953E+03,2.2254E+03,749.74E+00,0.9415E+00,229.53E+00,8.5237E+00,1.8887E+03,1.9564E+03,510.46E+00,0.9654E+00,229.64E+00,9.2481E+00,2.0345E+03,2.1238E+03,609.16E+00,0.9580E+00,229.64E+00,9.1526E+00,6.0185E+03,6.3056E+03,1.8694E+03,0.9545E+00
   88,2024/12/05,14:37:24,229.91E+00,9.6950E+00,2.0992E+03,2.2290E+03,749.49E+00,0.9418E+00,229.54E+00,8.5232E+00,1.8893E+03,1.9564E+03,507.89E+00,0.9657E+00,229.68E+00,9.2503E+00,2.0354E+03,2.1246E+03,609.19E+00,0.9580E+00,229.71E+00,9.1561E+00,6.0239E+03,6.3100E+03,1.8666E+03,0.9547E+00
   89,2024/12/05,14:37:24,229.97E+00,9.7050E+00,2.1018E+03,2.2319E+03,750.78E+00,0.9417E+00,229.60E+00,8.5170E+00,1.8882E+03,1.9555E+03,508.63E+00,0.9656E+00,229.59E+00,9.2369E+00,2.0318E+03,2.1207E+03,607.53E+00,0.9581E+00,229.72E+00,9.1530E+00,6.0217E+03,6.3080E+03,1.8669E+03,0.9546E+00
   90,2024/12/05,14:37:24,229.71E+00,9.7003E+00,2.0979E+03,2.2283E+03,750.93E+00,0.9415E+00,229.54E+00,8.5172E+00,1.8873E+03,1.9550E+03,510.13E+00,0.9654E+00,229.47E+00,9.2351E+00,2.0304E+03,2.1191E+03,606.88E+00,0.9581E+00,229.57E+00,9.1509E+00,6.0156E+03,6.3024E+03,1.8679E+03,0.9545E+00
   91,2024/12/05,14:37:24,229.71E+00,9.7024E+00,2.0981E+03,2.2287E+03,751.97E+00,0.9414E+00,229.54E+00,8.5253E+00,1.8889E+03,1.9569E+03,511.63E+00,0.9652E+00,229.54E+00,9.2348E+00,2.0305E+03,2.1197E+03,608.51E+00,0.9579E+00,229.60E+00,9.1542E+00,6.0174E+03,6.3054E+03,1.8721E+03,0.9543E+00
   92,2024/12/05,14:37:24,229.82E+00,9.6784E+00,2.0945E+03,2.2243E+03,748.72E+00,0.9416E+00,229.59E+00,8.5183E+00,1.8882E+03,1.9557E+03,509.56E+00,0.9655E+00,229.68E+00,9.2504E+00,2.0353E+03,2.1246E+03,609.41E+00,0.9580E+00,229.70E+00,9.1490E+00,6.0180E+03,6.3046E+03,1.8677E+03,0.9545E+00
   93,2024/12/05,14:37:24,230.02E+00,9.7094E+00,2.1038E+03,2.2333E+03,749.47E+00,0.9420E+00,229.55E+00,8.5369E+00,1.8920E+03,1.9596E+03,510.45E+00,0.9655E+00,229.65E+00,9.2569E+00,2.0367E+03,2.1258E+03,609.19E+00,0.9581E+00,229.74E+00,9.1677E+00,6.0325E+03,6.3188E+03,1.8691E+03,0.9547E+00
   94,2024/12/05,14:37:24,229.85E+00,9.7059E+00,2.1016E+03,2.2309E+03,748.52E+00,0.9420E+00,229.59E+00,8.5199E+00,1.8890E+03,1.9561E+03,507.89E+00,0.9657E+00,229.54E+00,9.2447E+00,2.0338E+03,2.1220E+03,605.55E+00,0.9584E+00,229.66E+00,9.1568E+00,6.0243E+03,6.3090E+03,1.8620E+03,0.9549E+00
   95,2024/12/05,14:37:24,229.81E+00,9.7057E+00,2.1004E+03,2.2305E+03,750.72E+00,0.9417E+00,229.54E+00,8.5201E+00,1.8881E+03,1.9557E+03,509.68E+00,0.9654E+00,229.53E+00,9.2435E+00,2.0330E+03,2.1216E+03,606.70E+00,0.9582E+00,229.63E+00,9.1564E+00,6.0215E+03,6.3079E+03,1.8671E+03,0.9546E+00
   96,2024/12/05,14:37:24,229.85E+00,9.7221E+00,2.1048E+03,2.2346E+03,750.63E+00,0.9419E+00,229.54E+00,8.5306E+00,1.8901E+03,1.9582E+03,511.96E+00,0.9652E+00,229.65E+00,9.2446E+00,2.0340E+03,2.1230E+03,608.26E+00,0.9581E+00,229.68E+00,9.1658E+00,6.0288E+03,6.3158E+03,1.8708E+03,0.9546E+00
   97,2024/12/05,14:37:25,229.87E+00,9.6975E+00,2.0999E+03,2.2292E+03,748.19E+00,0.9420E+00,229.54E+00,8.5224E+00,1.8884E+03,1.9562E+03,510.70E+00,0.9653E+00,229.68E+00,9.2570E+00,2.0373E+03,2.1262E+03,608.16E+00,0.9582E+00,229.70E+00,9.1590E+00,6.0256E+03,6.3116E+03,1.8670E+03,0.9547E+00
   98,2024/12/05,14:37:25,229.95E+00,9.7004E+00,2.1017E+03,2.2306E+03,747.19E+00,0.9422E+00,229.60E+00,8.5360E+00,1.8925E+03,1.9598E+03,509.23E+00,0.9657E+00,229.58E+00,9.2507E+00,2.0349E+03,2.1238E+03,608.12E+00,0.9581E+00,229.71E+00,9.1624E+00,6.0291E+03,6.3142E+03,1.8645E+03,0.9548E+00
   99,2024/12/05,14:37:25,229.80E+00,9.7073E+00,2.1007E+03,2.2307E+03,750.61E+00,0.9417E+00,229.53E+00,8.5228E+00,1.8890E+03,1.9562E+03,508.28E+00,0.9657E+00,229.59E+00,9.2474E+00,2.0345E+03,2.1231E+03,606.84E+00,0.9583E+00,229.64E+00,9.1592E+00,6.0242E+03,6.3101E+03,1.8657E+03,0.9547E+00
  100,2024/12/05,14:37:25,229.85E+00,9.7090E+00,2.1018E+03,2.2317E+03,750.11E+00,0.9418E+00,229.53E+00,8.5203E+00,1.8881E+03,1.9557E+03,509.55E+00,0.9655E+00,229.68E+00,9.2486E+00,2.0360E+03,2.1242E+03,605.83E+00,0.9585E+00,229.69E+00,9.1593E+00,6.0259E+03,6.3115E+03,1.8655E+03,0.9547E+00
  101,2024/12/05,14:37:25,229.80E+00,9.7051E+00,2.1002E+03,2.2302E+03,750.40E+00,0.9417E+00,229.60E+00,8.5310E+00,1.8913E+03,1.9587E+03,509.35E+00,0.9656E+00,229.70E+00,9.2537E+00,2.0373E+03,2.1256E+03,606.43E+00,0.9584E+00,229.70E+00,9.1633E+00,6.0288E+03,6.3145E+03,1.8662E+03,0.9547E+00
  102,2024/12/05,14:37:25,229.84E+00,9.7104E+00,2.1023E+03,2.2319E+03,749.30E+00,0.9420E+00,229.55E+00,8.5263E+00,1.8893E+03,1.9572E+03,511.19E+00,0.9653E+00,229.62E+00,9.2555E+00,2.0365E+03,2.1252E+03,607.81E+00,0.9582E+00,229.67E+00,9.1641E+00,6.0280E+03,6.3143E+03,1.8683E+03,0.9547E+00
  103,2024/12/05,14:37:25,229.80E+00,9.6879E+00,2.0964E+03,2.2263E+03,749.34E+00,0.9417E+00,229.54E+00,8.5157E+00,1.8873E+03,1.9547E+03,508.94E+00,0.9655E+00,229.76E+00,9.2521E+00,2.0373E+03,2.1258E+03,607.00E+00,0.9584E+00,229.70E+00,9.1519E+00,6.0210E+03,6.3068E+03,1.8653E+03,0.9547E+00
  104,2024/12/05,14:37:25,229.89E+00,9.7011E+00,2.1005E+03,2.2301E+03,749.39E+00,0.9419E+00,229.56E+00,8.5141E+00,1.8877E+03,1.9545E+03,506.70E+00,0.9658E+00,229.64E+00,9.2512E+00,2.0355E+03,2.1244E+03,608.20E+00,0.9581E+00,229.69E+00,9.1555E+00,6.0236E+03,6.3090E+03,1.8643E+03,0.9548E+00
  105,2024/12/05,14:37:25,229.82E+00,9.7020E+00,2.0991E+03,2.2297E+03,751.76E+00,0.9414E+00,229.53E+00,8.5120E+00,1.8863E+03,1.9538E+03,508.82E+00,0.9655E+00,229.64E+00,9.2400E+00,2.0337E+03,2.1218E+03,605.23E+00,0.9585E+00,229.66E+00,9.1513E+00,6.0191E+03,6.3053E+03,1.8658E+03,0.9546E+00
  106,2024/12/05,14:37:25,229.90E+00,9.7085E+00,2.1018E+03,2.2320E+03,751.03E+00,0.9417E+00,229.54E+00,8.5179E+00,1.8874E+03,1.9552E+03,510.39E+00,0.9653E+00,229.59E+00,9.2395E+00,2.0331E+03,2.1213E+03,605.38E+00,0.9584E+00,229.67E+00,9.1553E+00,6.0223E+03,6.3084E+03,1.8668E+03,0.9546E+00
  107,2024/12/05,14:37:26,229.81E+00,9.7016E+00,2.0997E+03,2.2296E+03,749.87E+00,0.9417E+00,229.53E+00,8.5187E+00,1.8871E+03,1.9553E+03,511.85E+00,0.9651E+00,229.65E+00,9.2455E+00,2.0347E+03,2.1232E+03,606.65E+00,0.9583E+00,229.66E+00,9.1553E+00,6.0215E+03,6.3081E+03,1.8684E+03,0.9546E+00
  108,2024/12/05,14:37:26,229.86E+00,9.6868E+00,2.0964E+03,2.2266E+03,750.30E+00,0.9415E+00,229.54E+00,8.5188E+00,1.8879E+03,1.9554E+03,509.11E+00,0.9655E+00,229.74E+00,9.2526E+00,2.0370E+03,2.1257E+03,607.57E+00,0.9583E+00,229.71E+00,9.1527E+00,6.0214E+03,6.3077E+03,1.8670E+03,0.9546E+00
  109,2024/12/05,14:37:26,229.90E+00,9.7057E+00,2.1014E+03,2.2314E+03,750.27E+00,0.9418E+00,229.49E+00,8.5134E+00,1.8867E+03,1.9538E+03,507.63E+00,0.9657E+00,229.64E+00,9.2449E+00,2.0340E+03,2.1230E+03,608.24E+00,0.9581E+00,229.68E+00,9.1547E+00,6.0221E+03,6.3081E+03,1.8661E+03,0.9547E+00
  110,2024/12/05,14:37:26,229.91E+00,9.7087E+00,2.1012E+03,2.2321E+03,753.21E+00,0.9413E+00,229.53E+00,8.5152E+00,1.8871E+03,1.9545E+03,508.81E+00,0.9655E+00,229.52E+00,9.2365E+00,2.0312E+03,2.1199E+03,606.87E+00,0.9582E+00,229.65E+00,9.1535E+00,6.0195E+03,6.3065E+03,1.8689E+03,0.9545E+00
  111,2024/12/05,14:37:26,229.80E+00,9.7120E+00,2.1005E+03,2.2318E+03,754.18E+00,0.9412E+00,229.60E+00,8.5218E+00,1.8891E+03,1.9566E+03,509.47E+00,0.9655E+00,229.64E+00,9.2371E+00,2.0329E+03,2.1212E+03,605.89E+00,0.9583E+00,229.68E+00,9.1570E+00,6.0225E+03,6.3097E+03,1.8695E+03,0.9545E+00
  112,2024/12/05,14:37:26,229.80E+00,9.6970E+00,2.0983E+03,2.2284E+03,750.29E+00,0.9416E+00,229.55E+00,8.5186E+00,1.8876E+03,1.9555E+03,510.81E+00,0.9653E+00,229.75E+00,9.2427E+00,2.0350E+03,2.1235E+03,606.60E+00,0.9583E+00,229.70E+00,9.1528E+00,6.0209E+03,6.3074E+03,1.8677E+03,0.9546E+00
  113,2024/12/05,14:37:26,229.85E+00,9.7012E+00,2.0994E+03,2.2298E+03,751.35E+00,0.9415E+00,229.34E+00,8.5161E+00,1.8850E+03,1.9531E+03,511.10E+00,0.9652E+00,229.69E+00,9.2591E+00,2.0379E+03,2.1267E+03,608.15E+00,0.9582E+00,229.63E+00,9.1588E+00,6.0224E+03,6.3097E+03,1.8706E+03,0.9545E+00
